BEGIN e0db395bcb3ddf89940746d3df2b2310
1,io.quarkus.runtime.configuration.ZoneIdConverter,Because it was registered for reflection
1,io.quarkus.runtime.logging.LevelConverter,Because it was registered for reflection
1,io.quarkus.vertx.core.runtime.VertxLogDelegateFactory,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.AllRequestHeadersAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.BytesSentAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.CookieAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.DateTimeAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.IdentUsernameAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.LocalIPAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.LocalPortAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.LocalServerNameAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.NullAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.QueryParameterAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.QueryStringAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.RemoteHostAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.RemoteIPAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.RemoteUserAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.RequestHeaderAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.RequestLineAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.RequestMethodAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.RequestPathAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.RequestProtocolAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.RequestSchemeAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.RequestURLAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.ResponseCodeAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.ResponseHeaderAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.ResponseTimeAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.SecureExchangeAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.SslCipherAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.SslClientCertAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.SslSessionIdAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.ThreadNameAttribute.Builder,Because it was registered for reflection
1,io.quarkus.vertx.http.runtime.attribute.TransportProtocolAttribute.Builder,Because it was registered for reflection
1,io.smallrye.common.annotation.Identifier,Because it was registered for reflection
1,io.smallrye.config.PropertiesLocationConfigSourceFactory,Because it was registered for reflection
1,io.smallrye.config.SmallRyeConfigProviderResolver,Because it was registered for reflection
1,io.smallrye.context.api.CurrentThreadContext,Because it was registered for reflection
1,io.smallrye.context.api.NamedInstance,Because it was registered for reflection
1,io.smallrye.mutiny.vertx.core.AbstractVerticle,Because it was registered for reflection
1,java.lang.management.ManagementFactory,Because it was registered for reflection
1,java.lang.management.RuntimeMXBean,Because it was registered for reflection
2,java.net.Inet4AddressImpl,Because it was registered for reflection
3,java.net.Inet4Address[],Because it was registered for reflection
2,java.net.Inet6AddressImpl,Because it was registered for reflection
5,java.security.AlgorithmParameterGeneratorSpi,Because it was registered for reflection
2,java.security.AlgorithmParametersSpi,Because it was registered for reflection
2,java.security.KeyFactorySpi,Because it was registered for reflection
3,java.security.KeyPairGeneratorSpi,Because it was registered for reflection
3,java.security.KeyStoreSpi,Because it was registered for reflection
2,java.security.MessageDigestSpi,Because it was registered for reflection
2,java.security.SecureRandomParameters,Because it was registered for reflection
3,java.security.SecureRandomSpi,Because it was registered for reflection
3,java.security.SignatureSpi,Because it was registered for reflection
3,java.security.cert.CertStoreParameters,Because it was registered for reflection
3,java.security.interfaces.DSAPrivateKey,Because it was registered for reflection
3,java.security.interfaces.DSAPublicKey,Because it was registered for reflection
3,java.security.interfaces.ECPrivateKey,Because it was registered for reflection
3,java.security.interfaces.ECPublicKey,Because it was registered for reflection
